22	17105953	17107726	+
22	17107767	17108306	+
22	17120142	17121251	-
22	17122038	17122568	+
22	17122038	17124654	+
22	17122737	17124654	+
22	17124770	17130361	+
22	17130483	17131614	+
22	17138356	17138549	-
22	17138356	17141058	-
22	17138737	17141058	-
22	17141232	17141392	-
22	17141232	17143097	-
22	17143130	17145023	-
22	17143130	17159125	-
22	17145116	17148447	-
22	17148559	17149541	-
22	17148559	17158456	-
22	17149744	17158456	-
22	17149744	17159125	-
22	17149744	17165208	-
22	17159550	17165268	+
22	17159836	17165268	+
22	17181575	17181819	-
22	17182021	17182603	-
22	17182760	17188338	-
22	17188446	17189941	-
22	17190031	17191682	-
22	17191809	17198598	-
22	17191809	17199548	-
22	17191809	17203562	-
22	17203772	17207070	-
22	17207289	17209355	-
22	17207289	17219355	-
22	17209597	17221726	-
22	17209684	17221726	-
22	17209689	17219355	-
22	17209722	17219355	-
22	17209722	17221726	-
22	17213755	17214063	+
22	17258305	17260789	-
22	17261044	17266522	-
22	17360022	17477587	+
22	17369908	17477587	+
22	17428539	17477587	+
22	17477158	17477587	+
22	17477681	17497402	+
22	17497585	17499409	+
22	17499548	17500630	+
22	17500734	17503081	+
22	17503130	17504846	+
22	17505015	17511812	+
22	17511895	17524117	+
22	17524270	17537102	+
22	17524326	17534743	+
22	17534746	17537102	+
22	17537231	17538519	+
22	17538556	17538639	+
22	17538730	17538992	+
22	17539118	17540411	+
22	17540799	17541838	+
22	17541966	17542156	+
22	17543002	17548147	+
22	17543002	17548150	+
22	17549563	17550242	+
22	17549563	17552030	+
22	17550408	17552030	+
22	17552141	17552834	+
22	17563712	17569923	+
22	17563712	17579744	+
22	17569795	17569923	+
22	17569985	17579744	+
22	17579963	17581036	+
22	17580330	17581333	-
22	17581158	17581357	+
22	17581412	17582562	+
22	17581547	17582250	-
22	17581547	17585264	-
22	17582371	17587866	-
22	17582652	17583415	+
22	17583533	17587135	+
22	17585385	17587866	-
22	17587300	17587924	+
22	17588078	17589589	+
22	17589664	17590094	+
22	17592735	17594528	-
22	17594615	17598193	-
22	17598287	17600026	-
22	17600094	17601091	-
22	17600094	17612811	-
22	17601180	17612811	-
22	17612877	17613210	-
22	17613319	17619033	-
22	17613319	17619460	-
22	17613319	17628602	-
22	17619126	17619460	-
22	17619525	17628602	-
22	17628905	17638101	+
22	17629004	17638101	+
22	17638699	17655661	+
22	17638885	17655661	+
22	17638885	17683213	+
22	17655831	17683213	+
22	17655831	17702242	+
22	17683320	17688985	+
22	17683320	17696140	+
22	17683320	17702242	+
22	17683320	17726676	+
22	17689141	17692355	+
22	17689141	17696140	+
22	17689141	17702242	+
22	17689141	17726676	+
22	17696209	17702242	+
22	17696209	17726676	+
22	17702385	17726676	+
22	17706824	17726676	+
22	17735590	17738016	-
22	17738228	17739348	-
22	17739487	17740081	-
22	17739487	17743802	-
22	17739487	17750104	-
22	17739487	17773609	-
22	17739487	17774380	-
22	17739487	17774639	-
22	17740175	17743802	-
22	17744012	17750104	-
22	17744012	17774380	-
22	17744012	17774692	-
22	17750173	17773609	-
22	17750173	17774380	-
22	17750173	17774639	-
22	17790915	17790997	-
22	17791070	17791201	-
22	17791300	17793728	-
22	17791300	17803810	-
22	17791300	17808843	-
22	17793793	17808843	-
22	17803860	17808843	-
22	17808936	17810702	-
22	17810812	17812506	-
22	17810812	17816689	-
22	17812556	17816689	-
22	17816783	17817310	-
22	17819128	17821426	-
22	17821508	17822029	-
22	17822169	17822946	-
22	17823059	17826453	-
22	17823059	17827643	-
22	17823059	17831853	-
22	17826515	17831853	-
22	17827780	17831853	-
22	17832106	17841821	-
22	17834548	17841821	-
22	17842016	17864898	-
22	17864985	17865923	-
22	17866011	17871836	-
22	17872022	17872746	-
22	17872022	17875210	-
22	17872022	17876407	-
22	17872022	17884274	-
22	17872022	17885877	-
22	17872853	17875446	-
22	17875325	17876407	-
22	17875553	17879345	-
22	17879401	17881204	-
22	17881302	17885877	-
22	17884357	17885877	-
22	17886050	17887169	-
22	17887231	17887322	-
22	17887434	17889033	-
22	17889229	17891484	-
22	17891631	17893807	-
22	17893903	17895283	-
22	17895409	17896245	-
22	17896360	17896723	-
22	17896980	17899447	-
22	17896980	17900841	-
22	17899547	17900841	-
22	17900996	17901877	-
22	17901978	17902630	-
22	17902746	17904631	-
22	17904838	17906548	-
22	17906885	18001088	-
22	17906885	18001392	-
22	17906885	18024280	-
22	17983286	17983341	-
22	18006614	18007161	-
22	18019410	18019735	+
22	18019800	18020113	+
22	18029553	18035759	+
22	18077061	18077528	-
22	18078046	18078295	+
22	18078605	18079873	+
22	18080013	18083436	+
22	18080013	18121478	+
22	18083731	18085111	+
22	18083731	18087971	+
22	18085257	18087971	+
22	18102793	18103456	-
22	18110575	18121478	+
22	18110838	18121478	+
22	18110867	18121478	+
22	18121700	18124155	+
22	18124303	18126353	+
22	18127033	18130842	+
22	18131005	18145655	+
22	18150221	18157557	+
22	18157819	18160171	+
22	18160267	18161789	+
22	18161934	18167254	+
22	18167333	18167889	+
22	18168035	18169843	+
22	18169938	18170752	+
22	18170919	18173149	+
22	18173280	18173792	+
22	18173841	18176771	+
22	18178464	18183109	-
22	18184065	18188622	-
22	18188655	18189121	-
22	18189182	18191182	-
22	18191247	18196156	-
22	18196242	18199189	-
22	18199213	18199682	-
22	18199740	18205774	-
22	18340315	18340839	+
22	18340975	18344491	+
22	18344678	18344911	+
22	18345037	18345140	+
22	18345252	18345334	+
22	18345447	18345752	+
22	18362256	18366900	-
22	18367054	18367517	-
22	18367557	18367784	-
22	18367856	18368390	-
22	18367856	18372922	-
22	18370712	18372922	-
22	18372955	18373421	-
22	18373482	18375483	-
22	18374220	18375430	+
22	18375548	18380455	-
22	18380541	18383486	-
22	18383510	18383979	-
22	18384037	18386385	-
22	18384037	18389908	-
22	18389966	18390818	-
22	18487203	18489204	+
22	18487256	18488466	-
22	18488582	18491142	-
22	18489265	18489731	+
22	18489764	18494559	+
22	18495515	18500155	+
22	18501848	18511885	-
22	18516646	18516951	-
22	18517064	18517146	-
22	18517258	18517361	-
22	18517488	18517721	-
22	18517930	18518062	-
22	18528275	18528558	+
22	18528681	18528816	+
22	18528866	18529018	+
22	18529092	18529440	+
22	18529496	18529605	+
22	18529688	18529791	+
22	18529723	18529935	+
22	18529855	18529935	+
22	18530007	18530155	+
22	18530195	18530254	+
22	18534052	18535244	-
22	18535327	18535858	-
22	18535947	18536649	-
22	18536807	18537294	-
22	18537411	18538432	-
22	18538557	18538639	-
22	18538743	18539227	-
22	18539336	18540401	-
22	18540471	18540572	-
22	18540644	18543666	-
22	18543736	18544651	-
22	18544780	18547245	-
22	18547372	18548010	-
22	18547420	18548010	-
22	18548117	18548317	-
22	18548468	18548669	-
22	18548826	18552472	-
22	18552572	18574574	-
22	18552572	18577772	-
22	18623510	18623975	-
22	18624138	18624627	-
22	18624771	18625013	-
22	18636804	18636911	-
22	18636979	18637323	-
22	18637387	18637491	-
22	18637661	18638237	-
22	18734053	18736031	+
22	18736089	18736558	+
22	18736582	18739529	+
22	18739615	18744509	+
22	18744574	18746573	+
22	18746634	18747100	+
22	18747133	18751868	+
22	18752824	18757466	+
22	18773967	18774272	-
22	18774385	18774467	-
22	18774579	18774682	-
22	18774757	18775041	-
22	18774808	18775041	-
22	18775231	18778729	-
22	18775250	18778729	-
22	18778865	18779389	-
22	18779538	18781588	-
22	18781745	18782138	-
22	18782330	18787530	-
22	18782330	18791058	-
22	18787616	18787744	-
22	18787879	18791058	-
22	18791225	18791772	-
22	18791848	18791967	-
22	18792053	18792261	-
22	18792332	18794412	-
22	18794790	18805428	-
22	18794790	18824927	-
22	18794790	18843292	-
22	18848325	18851636	+
22	18851842	18852218	+
22	18851842	18853649	+
22	18852593	18853649	+
22	18852941	18853649	+
22	18853754	18854747	+
22	18853754	18855789	+
22	18855782	18856259	-
22	18855917	18856574	+
22	18856364	18857310	-
22	18857444	18858500	-
22	18857488	18858381	+
22	18873664	18875878	-
22	18875911	18876377	-
22	18876438	18878438	-
22	18878503	18883412	-
22	18883498	18886445	-
22	18886469	18886938	-
22	18886996	18894328	-
22	18906113	18906564	+
22	18906466	18906564	+
22	18906483	18906564	+
22	18906724	18909979	+
22	18906724	18910171	+
22	18907085	18910171	+
22	18907085	18910178	+
22	18908692	18910171	+
22	18910097	18910171	+
22	18910271	18910887	+
22	18911027	18911539	+
22	18913361	18913437	-
22	18913525	18916889	-
22	18916987	18918315	-
22	18918490	18919450	-
22	18919596	18919705	-
22	18919630	18919705	-
22	18919797	18921341	-
22	18921422	18922324	-
22	18922403	18922816	-
22	18922932	18923114	-
22	18922932	18925050	-
22	18923178	18925050	-
22	18925199	18925687	-
22	18925721	18930989	-
22	18925721	18936014	-
22	18931115	18934761	-
22	18931180	18936169	-
22	18931197	18936014	-
22	18931197	18936389	-
22	18936326	18936389	-
22	18945168	18946790	+
22	18970657	18985835	+
22	18970657	18987756	+
22	18980779	18981235	-
22	18986018	18987756	+
22	18987899	18988090	+
22	18987899	18990719	+
22	18988194	18989416	+
22	18989464	18989579	+
22	18990923	18991816	+
22	18992016	18994373	+
22	18992016	19014352	+
22	18998528	19002866	+
22	19002924	19005832	+
22	19005941	19014352	+
22	19014505	19014597	+
22	19014505	19030781	+
22	19031682	19031996	-
22	19032082	19032198	-
22	19032355	19032465	-
22	19032531	19032833	-
22	19032939	19033043	-
22	19033212	19033791	-
22	19033950	19034528	-
22	19039120	19041057	-
22	19041293	19041806	-
22	19041958	19048439	-
22	19048642	19056985	-
22	19056022	19056332	+
22	19057161	19060565	-
22	19057161	19063201	-
22	19060954	19063201	-
22	19063277	19064847	-
22	19065057	19065184	-
22	19065057	19065755	-
22	19065057	19068099	-
22	19065066	19068099	-
22	19065188	19068095	-
22	19068224	19089367	-
22	19068224	19122127	-
22	19089489	19122127	-
22	19121951	19124345	+
22	19125291	19125668	-
22	19125840	19128092	-
22	19134474	19135059	-
22	19135174	19137322	-
22	19137431	19138214	-
22	19137431	19138302	-
22	19138316	19139158	-
22	19138478	19139158	-
22	19139291	19139611	-
22	19139728	19139854	-
22	19140023	19142537	-
22	19142632	19142725	-
22	19142893	19144056	-
22	19142893	19144123	-
22	19142893	19144505	-
22	19149094	19149662	-
22	19149915	19150024	-
22	19176243	19176420	-
22	19176493	19176577	-
22	19176692	19176845	-
22	19176949	19177119	-
22	19177203	19177726	-
22	19177864	19177941	-
22	19178040	19178132	-
22	19178239	19178386	-
22	19178239	19178579	-
22	19179968	19180198	-
22	19180237	19180730	-
22	19180805	19183389	-
22	19183610	19184395	-
22	19183610	19187557	-
22	19183610	19187980	-
22	19183610	19191303	-
22	19184535	19187557	-
22	19187727	19187980	-
22	19188090	19191303	-
22	19191434	19196265	-
22	19196414	19196488	-
22	19196655	19199733	-
22	19199840	19201328	-
22	19199840	19201390	-
22	19201492	19207517	-
22	19201492	19208153	-
22	19201492	19208921	-
22	19208310	19208921	-
22	19209113	19210325	-
22	19210508	19216110	-
22	19216255	19219884	-
22	19220006	19221376	-
22	19221610	19221950	-
22	19222092	19222683	-
22	19222808	19223890	-
22	19224053	19225452	-
22	19224053	19226218	-
22	19225632	19226218	-
22	19226382	19229837	-
22	19229974	19232475	-
22	19232597	19233165	-
22	19233317	19233421	-
22	19233621	19234508	-
22	19234705	19235695	-
22	19235868	19239274	-
22	19239387	19242774	-
22	19242935	19253958	-
22	19254226	19257804	-
22	19254226	19275622	-
22	19257866	19275622	-
22	19275829	19291599	-
22	19331555	19351357	-
22	19351445	19353355	-
22	19353518	19353995	-
22	19354117	19355759	-
22	19354117	19356229	-
22	19355864	19356229	-
22	19356287	19356889	-
22	19356287	19375630	-
22	19357050	19359335	-
22	19359483	19361236	-
22	19361340	19361726	-
22	19361930	19375630	-
22	19375791	19377868	-
22	19378065	19383619	-
22	19383704	19385520	-
22	19385735	19387710	-
22	19387815	19388483	-
22	19388553	19392100	-
22	19392213	19394341	-
22	19394508	19396786	-
22	19396946	19397991	-
22	19398086	19405785	-
22	19405879	19407183	-
22	19407273	19408482	-
22	19408592	19410715	-
22	19410777	19430090	-
22	19410777	19431439	-
22	19410777	19447377	-
22	19432606	19433264	+
22	19432858	19433264	+
22	19433347	19434735	+
22	19434893	19435637	+
22	19441693	19447377	-
22	19444389	19447377	-
22	19447544	19447664	-
22	19448324	19448441	+
22	19450743	19451877	-
22	19450743	19454748	-
22	19450743	19454801	-
22	19451999	19454801	-
22	19454829	19455679	-
22	19455767	19456586	-
22	19456633	19456852	-
22	19456917	19458070	-
22	19458138	19465201	-
22	19465273	19467872	-
22	19468002	19471686	-
22	19468002	19479082	-
22	19471807	19475067	-
22	19471807	19475469	-
22	19471807	19479082	-
22	19475099	19475469	-
22	19475099	19475495	-
22	19475601	19478762	-
22	19475601	19478824	-
22	19475601	19479082	-
22	19479570	19479825	+
22	19479570	19480157	+
22	19480018	19480157	+
22	19480216	19480952	+
22	19481044	19482689	+
22	19481044	19483861	+
22	19482826	19483861	+
22	19484004	19494326	+
22	19494381	19494473	+
22	19494381	19494506	+
22	19494381	19495980	+
22	19494601	19495980	+
22	19496028	19497385	+
22	19497446	19499100	+
22	19499150	19505361	+
22	19505480	19507385	+
22	19507516	19507765	+
22	19507863	19508529	+
22	19508690	19514748	+
22	19514886	19514964	+
22	19515047	19516526	+
22	19516644	19516816	+
22	19516892	19518843	+
22	19518908	19520480	+
22	19524541	19525154	-
22	19524541	19526516	-
22	19631126	19631719	-
22	19632166	19633447	-
22	19667198	19667445	+
22	19714630	19714780	+
22	19714790	19719601	+
22	19717444	19719601	+
22	19718570	19719601	+
22	19718817	19718941	+
22	19718817	19719601	+
22	19719697	19719805	+
22	19719891	19720114	+
22	19720237	19720319	+
22	19720453	19720548	+
22	19720453	19720641	+
22	19720665	19720767	+
22	19720868	19721639	+
22	19720868	19721821	+
22	19721735	19721821	+
22	19721735	19721832	+
22	19721956	19722236	+
22	19722338	19722427	+
22	19723578	19723853	+
22	19756744	19759557	+
22	19759676	19760904	+
22	19761279	19763240	+
22	19763341	19764154	+
22	19764325	19764957	+
22	19765112	19765757	+
22	19765824	19765901	+
22	19766001	19766388	+
22	19766001	19779219	+
22	19766001	19782912	+
22	19783031	19783313	+
22	19788625	19802102	-
22	19788959	19802000	-
22	19802215	19806658	-
22	19806756	19812284	-
22	19812446	19820597	-
22	19812446	19821227	-
22	19812446	19854442	-
22	19820722	19821227	-
22	19821374	19854442	-
22	19847388	19854442	-
22	19852485	19854442	-
22	19854538	19854659	-
22	19854538	19854681	-
22	19854538	19854819	-
22	19875806	19877039	-
22	19875806	19877108	-
22	19877211	19878089	-
22	19877233	19878089	-
22	19878186	19878365	-
22	19878436	19880178	-
22	19880270	19880621	-
22	19880270	19883324	-
22	19880716	19880855	-
22	19880716	19881035	-
22	19880716	19881080	-
22	19880716	19883324	-
22	19880944	19881035	-
22	19883460	19895406	-
22	19891759	19895406	-
22	19895199	19895406	-
22	19895319	19895406	-
22	19895580	19898038	-
22	19898129	19899048	-
22	19899067	19911376	-
22	19911070	19911376	-
22	19911446	19915213	-
22	19915275	19915764	-
22	19915842	19918142	-
22	19918216	19918859	-
22	19919003	19919542	-
22	19919003	19931029	-
22	19919598	19931029	-
22	19919598	19941700	-
22	19931094	19941700	-
22	19931097	19932356	-
22	19931097	19933433	-
22	19931097	19937982	-
22	19931097	19941700	-
22	19941896	19961198	+
22	19951051	19961198	+
22	19951653	19961198	+
22	19961288	19961696	+
22	19961288	19962232	+
22	19961288	19962526	+
22	19961873	19962526	+
22	19962814	19963565	+
22	19963370	19963565	+
22	19963758	19964109	+
22	19963758	19964167	+
22	19964298	19967163	+
22	19964298	19968535	+
22	19970742	19971215	-
22	19970742	19971885	-
22	19971334	19971885	-
22	19971970	19972357	-
22	19972410	19972736	-
22	19972826	19972924	-
22	19973035	19973118	-
22	19973316	19973642	-
22	19973792	19974111	-
22	19974238	19975685	-
22	19974277	19975685	-
22	19975756	19976705	-
22	19975756	19977414	-
22	19976722	19977414	-
22	19977585	19977957	-
22	19978074	19978896	-
22	19979079	19979742	-
22	19980241	19981210	-
22	19981736	19981932	-
22	19982090	19983672	-
22	19982090	19986650	-
22	19982090	19987072	-
22	19982090	19990584	-
22	19982090	20016588	-
22	19986682	19987072	-
22	19990811	20010454	-
22	20010507	20016588	-
22	20017191	20019180	+
22	20017191	20036759	+
22	20019298	20036759	+
22	20021133	20036759	+
22	20021245	20036759	+
22	20021297	20036759	+
22	20036853	20043354	+
22	20037093	20043354	+
22	20043442	20047969	+
22	20043442	20052464	+
22	20048327	20052464	+
22	20052583	20053359	+
22	20052583	20053436	+
22	20052583	20055942	+
22	20052583	20061529	+
22	20052583	20063337	+
22	20053550	20055942	+
22	20053550	20061529	+
22	20053550	20063337	+
22	20056012	20061173	+
22	20056012	20061529	+
22	20056012	20063337	+
22	20056012	20064541	+
22	20058472	20065145	-
22	20061680	20063337	+
22	20061682	20063337	+
22	20061705	20063337	+
22	20063127	20065145	-
22	20063146	20065145	-
22	20063149	20065145	-
22	20063152	20065145	-
22	20063441	20064541	+
22	20063597	20064541	+
22	20064923	20065495	-
22	20065279	20065878	-
22	20065279	20067013	-
22	20065279	20069042	-
22	20065279	20069970	-
22	20067248	20069042	-
22	20069163	20069970	-
22	20080382	20085686	+
22	20080684	20085686	+
22	20086682	20087161	+
22	20087320	20089668	+
22	20089810	20089975	+
22	20090257	20091434	+
22	20091631	20091868	+
22	20091969	20092808	+
22	20091969	20094712	+
22	20092906	20094712	+
22	20094794	20106176	+
22	20106276	20106591	+
22	20106684	20107270	+
22	20106697	20107270	+
22	20107397	20108889	+
22	20109002	20110024	+
22	20111258	20111788	-
22	20112793	20112910	-
22	20112793	20112955	-
22	20112793	20113431	-
22	20112815	20112910	-
22	20113006	20113117	-
22	20113233	20113431	-
22	20113506	20113685	-
22	20113560	20113685	-
22	20113807	20114573	-
22	20114680	20114760	-
22	20114684	20114760	-
22	20114875	20114964	-
22	20115078	20115265	-
22	20115446	20115671	-
22	20115553	20115671	-
22	20115779	20116037	-
22	20115779	20116057	-
22	20116394	20119012	+
22	20116429	20119012	+
22	20116611	20116882	-
22	20116611	20117028	-
22	20116971	20117096	-
22	20117663	20119012	+
22	20117911	20119012	+
22	20118015	20119012	+
22	20118130	20119012	+
22	20118312	20119012	+
22	20119148	20122263	+
22	20122420	20122579	+
22	20122420	20125307	+
22	20122696	20125307	+
22	20125435	20126302	+
22	20126367	20126951	+
22	20126367	20126954	+
22	20129541	20139193	+
22	20132050	20139193	+
22	20132050	20140616	+
22	20139314	20139477	+
22	20139634	20139719	+
22	20139634	20140616	+
22	20139891	20140114	+
22	20140216	20140616	+
22	20140707	20140870	+
22	20141011	20141216	+
22	20141336	20141420	+
22	20141529	20142755	+
22	20143755	20145228	+
22	20143755	20147020	+
22	20148799	20148874	-
22	20148923	20149186	-
22	20149243	20149411	-
22	20149475	20149580	-
22	20149639	20149723	-
22	20149779	20149954	-
22	20150058	20150142	-
22	20150249	20150467	-
22	20199250	20200054	-
22	20201325	20204332	-
22	20204498	20204652	-
22	20243109	20243405	-
22	20243109	20267608	-
22	20243109	20268070	-
22	20243109	20268998	-
22	20243109	20271589	-
22	20243109	20277740	-
22	20277832	20283042	-
22	20300031	20303268	+
22	20303305	20303720	+
22	20303799	20304835	+
22	20304916	20306464	+
22	20306556	20306678	+
22	20306824	20307785	+
22	20307960	20309289	+
22	20309387	20312888	+
22	20312965	20313042	+
22	20314823	20315335	-
22	20315475	20316118	-
22	20315475	20319638	-
22	20316218	20319638	-
22	20319785	20319878	-
22	20319798	20319878	-
22	20339015	20340996	+
22	20341054	20341523	+
22	20341547	20344493	+
22	20343514	20344232	-
22	20344579	20349485	+
22	20349550	20351554	+
22	20350930	20363624	-
22	20351615	20352081	+
22	20352114	20352510	+
22	20352114	20354339	+
22	20363673	20364185	-
22	20364316	20366566	-
22	20366733	20367547	-
22	20367642	20369428	-
22	20369574	20370119	-
22	20370198	20372535	-
22	20370198	20375489	-
22	20375634	20377154	-
22	20377250	20380775	-
22	20380819	20387425	-
22	20387432	20389605	-
22	20389614	20390496	-
22	20390569	20390738	-
22	20394333	20394562	+
22	20394333	20395332	+
22	20394661	20395332	+
22	20394661	20400631	+
22	20394661	20405376	+
22	20395417	20399594	+
22	20395417	20400631	+
22	20399689	20400631	+
22	20400757	20401276	+
22	20400757	20405376	+
22	20401371	20405376	+
22	20426281	20427397	-
22	20427549	20429224	-
22	20429339	20429535	-
22	20429354	20429535	-
22	20429652	20429729	-
22	20429832	20430428	-
22	20430556	20430689	-
22	20430556	20446442	-
22	20430907	20431017	-
22	20431536	20431744	-
22	20431845	20431929	-
22	20431987	20437581	-
22	20442437	20446442	-
22	20446675	20457807	-
22	20456466	20457807	-
22	20457999	20464857	-
22	20457999	20465333	-
22	20465575	20471349	-
22	20465622	20471349	-
22	20465622	20488984	-
22	20471514	20488984	-
22	20471514	20495759	-
22	20484105	20488984	-
22	20489034	20491850	-
22	20489211	20495759	-
22	20489243	20489767	-
22	20489243	20493147	-
22	20489243	20495759	-
22	20489851	20491133	-
22	20491230	20495759	-
22	20493216	20495759	-
22	20496035	20500740	+
22	20500835	20537116	+
22	20507734	20537116	+
22	20507745	20518877	+
22	20507745	20537116	+
22	20508443	20518877	+
22	20508443	20537116	+
22	20518994	20537116	+
22	20522206	20522730	-
22	20523025	20523652	-
22	20523854	20537116	+
22	20524365	20537116	+
22	20537203	20551435	+
22	20537203	20554935	+
22	20537214	20551435	+
22	20551165	20551435	+
22	20551346	20551435	+
22	20551486	20552538	+
22	20551486	20553144	+
22	20552708	20553144	+
22	20553173	20554935	+
22	20553173	20564449	+
22	20554994	20555076	+
22	20555147	20564449	+
22	20564687	20566466	+
22	20566816	20568520	+
22	20568630	20575112	+
22	20568630	20582610	+
22	20568630	20582839	+
22	20575231	20582610	+
22	20582746	20582839	+
22	20582966	20583112	+
22	20583246	20583329	+
22	20583392	20584358	+
22	20584424	20584854	+
22	20584424	20585100	+
22	20585014	20585100	+
22	20585266	20585727	+
22	20585825	20586567	+
22	20587745	20587828	-
22	20588009	20588806	-
22	20589025	20589830	-
22	20590008	20590878	-
22	20590905	20591955	-
22	20602871	20603030	-
22	20603158	20603927	-
22	20604062	20604315	-
22	20604547	20604896	-
22	20605099	20606177	-
22	20606275	20606732	-
22	20606821	20607410	-
22	20607555	20610628	-
22	20610714	20613662	-
22	20613734	20616309	-
22	20616441	20621262	-
22	20616441	20621541	-
22	20621416	20621541	-
22	20621593	20621698	-
22	20621800	20621926	-
22	20621800	20622484	-
22	20622125	20622708	-
22	20622558	20622708	-
22	20622850	20624098	-
22	20622850	20626095	-
